Job Title,Company,Location,Experience,Salary,Job Description,Skills,Job_Role
Sr Data Engineer,S&P Global Market Intelligence,Mumbai,2-5 Yrs,null,"Role Overview: As a Customer Success Manager at Exponentia.ai, you will play a pivotal ...","Spotfire, Power BI, Tableau, kubernetes, python, airflow, big data technologies, machine learning",Data Engineer
GN - SONG - Design and Digital Products - UI/UX - Consultant,Accenture,Mumbai,2-5 Yrs,null,"Role Overview: As a Customer Success Manager at Exponentia.ai, you will play a pivotal ...","digital product, sketching, ui, figma, ux design, ux, prototyping, user interface designing",UI/UX Engineer
Manager_Azure Data Enginer_Advisory Corporate_Advisory,PwC Service Delivery Center,Mumbai,2-5 Yrs,null,"Role Overview: As a Customer Success Manager at Exponentia.ai, you will play a pivotal ...","Data analysis, SAP, Data management, Project management, Financial planning, Data processing, Data mining, Business intelligence",Cloud Engineer
Principal Member of Technical Staff,athenahealth,Mumbai,2-5 Yrs,null,"Role Overview: As a Customer Success Manager at Exponentia.ai, you will play a pivotal ...","BPO, Backend, Process improvement, Healthcare, Application development, US healthcare, Monitoring, SDLC",Technical Support_Engineer
Executive - Gen AI,KPMG India,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Computer vision, Data analysis, Data management, Analytical, Machine learning, Agile, Open source, Forecasting",AI_Engineer
Lead Data Science Specialist,Leading Client,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Python, Data Science, deep learning, RAG architecture, Power BI, data manipulation, Tableau, Azure Custom Vision",Data Scientist
Senior Data Engineer,Guidepoint,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","NoSQL, Analytical, application architecture, Business intelligence, Analytics, SQL, Python, Salesforce",Data Engineer
Artificial Intelligence Engineer,Brightsun Travel,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Chatbot Development, Ui/Ux, Ai Techniques, Artificial Intelligence, Chatbot, Microsoft Bot Framework, Bot, UI",AI_Engineer
Senior Data Engineer,Pepsico,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Data Engineering, Azure Data Factory, ETL/ELT tools, software development lifecycle, Data lake architectures, data modeling, Agile development methodologies, Azure Databricks",Data Engineer
Data Engineer,Leading Client,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Python, data management, airflow, data processing, microsoft azure, data warehousing, data integrity, data engineering",Data Engineer
Senior Data Engineer,Opendoor,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","SQL, Airflow, BigQuery, data modeling, Snowflake, systems design, Tableau, Looker",Data Engineer
Python Lead,Codvo,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Python, RESTful API, AI models integration, Azure, Docker, GCP, Django, AWS",Python Developer
Senior Data Engineer,Blackstone Eit,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Data modeling, Analytical, Database, Design development, Data quality, data integrity, big data, Analytics",Data Engineer
Business Technology Data Engineer,Samsara Inc,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Computer science, Automation, Backend, Sales operations, MySQL, Oracle, Information technology, Analytics",Data Engineer
Developer - GCP & Data Engineer,CGI,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","Performance tuning, Version control, Coding, GCP, Analytical, Data processing, Apache, YARN",Data Engineer
Senior Software Engineer (IoT),Hydroscope Technology Pvt. Ltd,Hyderabad,15-20 Yrs,null,"15+ yrs experience in delivering advanced analytics solutions or services to clients, w...","IOT, Mqtt, Lorawan, Restful Web Api Development, Web API, Restful Web, Development, Rest Web API",Software Engineer
"Sr. Analyst, Finance Analytics",Colgate-Palmolive (India),Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Computer science, Nutrition, Analytical, market data, Digital marketing, Forecasting, Information technology, Analytics",Data Analyst
Software Engineer,Kla Tencor,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","c, problem analysis, linux, data structuresalgorithms, multithreading, Software engineering, Algorithms, Software",Software Engineer
Generative AI Engineer,Tech Mahindra,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Azure, Generative AI, Gen AI, NLP, Azure Open AI, Data science, Prompt engineerig, Python",AI_Engineer
Software Engineer - Full Stack,Apple,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","data science, spark, Machine learning, SCALA, flume, Cloud, Javascript, Open source",Software Engineer
Software Engineer - Manufacturing Systems & Infrastructure,Apple,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Backend, NoSQL, GCP, Debugging, Machine learning, Manager Technology, Data processing, big data",Software Engineer
"Staff Data Engineer, Data Engineering",Visa,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Unix, Data analysis, Team management, Linux, Consulting, Agile, Analytics, Financial services",Data Engineer
"Applied Science Manager, Traffic Quality ML",Amazon,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Data analysis, Operations research, Statistical analysis, Business analytics, Quality systems, Machine learning, Business management, model development",AI_Engineer
Full Stack Software Engineer - Manufacturing Systems & Infrastructure,Apple,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","data science, spark, Machine learning, SCALA, flume, Cloud, Open source, Data warehousing",Software Engineer
SMTS ML,Thoughtspot,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","algorithms, debugging, information retrievalmachine learning, artificial intelligence, ml, Intelligence",AI_Engineer
"Senior Manager, Data Engineer",Merck Sharp & Dohme (MSD),Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","CVS, Data modeling, Database administration, Agile, Data structures, Healthcare, Business intelligence, Information technology",Data Engineer
Software Developer 4,Oracle,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Computer science, Performance tuning, Backend, Machine learning, Agile, Data structures, Oracle, Open source",Software Engineer
Data Science Lead,Incline Infotech,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Data Science, NLP, predictive analytics, computer vision, AI, Machine Learning, Python, Model Development",Data Scientist
Senior Solutions Architect (AI/ML),NetApp,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Architect, Automation, data science, Machine learning, data governance, Technical leadership, Netapp, Solution Architect",AI_Engineer
S&C Global Network - AI - CMT - ML Architecture -Associate Manager,Accenture,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","deep learning frameworks, ai solutions, machine learning, assessment, ml, kubernetes, hi, natural language processing",AI_Engineer
Full stack Engineer (6-month contract),Appen Ai India,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Java, Full Stack, Java Fullstack, React.Js, Fullstack Development, Stack, Contracts, Development",Web Developer
Senior Software Engineer (Full Stack),Appen Ai India,Mumbai,2-6 Yrs,null,"Bachelor s degree, Graduate degree in Computer Science, Statistics, Informatics, Inform...","Java, Spring, React.Js, NoSQL, Kafka, Ci/Cd, AWS, Microservices",Software Engineer
"Data Engineer I, ITA",Amazon,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","analytics reporting, Data modeling, Talent acquisition, Machine learning, SCALA, PLSQL, data privacy, Business intelligence",Data Engineer
Applied AI ML Lead,JPMorgan Chase Bank,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","orchestration, Version control, Wealth management, financial products, Machine learning, Agile, Data processing, Risk management",AI_Engineer
Sr Machine Learning Engineer - GenAI,Artpark,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","NoSQL, GCP, Machine learning, Natural language processing, Open source, Analytics, Robotics, SQL",AI_Engineer
AI Lead,Ethos Watch,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","Computer science, SAN, data science, Underwriting, Artificial Intelligence, Diversity and Inclusion, Machine learning, Programming",AI_Engineer
"AI, Sr Staff Engineer",Synopsys,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","deep learning, software architecture, Architecture, RDBMS, Linux kernel, Machine learning, Cloud, Scheduling",AI_Engineer
Engineer - ML,Graphene Ai,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","Unix, Linux, Coding, Intellectual property, Market research, Data processing, Operations, Monitoring",AI_Engineer
SMTS ML,Thoughtspot,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","Computer science, Analytical, Artificial Intelligence, Debugging, Machine learning, Information retrieval, Product design, Research",AI_Engineer
Senior Software Engineer - SE3,Tokopedia,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","Automation, Backend, NoSQL, Data modeling, TDD, Postgresql, Agile, HTTP",Software Engineer
Lead AI Engineer,Siemens,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","C++, Data analysis, data science, Analytical, Consulting, Machine learning, Data mining, Forecasting",AI_Engineer
"Expert Associate Partner, AI Application Engineering",Bain Company India Pvt. Ltd.,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","Supply chain, Automation, Software design, Prototype, Data management, Machine learning, Agile, Analytics",AI_Engineer
Senior Staff Data Engineer,Oportun,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","version control, ci/cd, software engineering, agile, data engineering, communication skills, Continuous Integration, Control",Data Engineer
Sr. Engineer - ML Ops,Crowdstrike,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","Computer science, Development Manager, GCP, Analytical, Machine learning, Workflow, Operations, Monitoring",AI_Engineer
Lead Python Engineer,Encora,Chennai,2-6 Yrs,null,"New college graduates in any of the following degree: PhD, Dual Degree, Masters, or Bac...","C++, Project management, MySQL, Integration testing, PHP, Data structures, System design, Oracle",Python Developer
Data Engineer,Wizz Technology,Remote,0-2 Yrs,null,Wizz Technology is looking for Data Engineer to join our dynamic team and embark on a r...,"Data Engineer, Data Engineering, Data",Data Engineer
DATA ENGINEER,Nielsen Sports,Remote,0-2 Yrs,null,Wizz Technology is looking for Data Engineer to join our dynamic team and embark on a r...,"Architecture, spark, Social media, SCALA, Programming, Open source, big data, AWS",Data Engineer
Data Scientist Intern,SoulPage IT,Remote,0-2 Yrs,null,Wizz Technology is looking for Data Engineer to join our dynamic team and embark on a r...,null,Data Scientist
